dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7
1.643628478050231934e-01,3.358337283134460449e-01,4.791094064712524414e-01,-3.603453040122985840e-01,-1.813244968652725220e-01,4.235923290252685547e-01,2.705138623714447021e-01,2.180940806865692139e-01
2.760893404483795166e-01,4.256334900856018066e-02,2.911632061004638672e-01,-2.325744628906250000e-01,-1.769482493400573730e-01,5.549781769514083862e-02,-6.135464459657669067e-02,1.046243309974670410e-02
3.750662803649902344e-01,-2.597523108124732971e-02,7.847210764884948730e-02,-1.481587141752243042e-01,-4.021010398864746094e-01,3.541275858879089355e-02,-2.882063761353492737e-02,-2.219566702842712402e-01
2.008309513330459595e-01,-3.002411127090454102e-01,2.585537135601043701e-01,7.830810546875000000e-02,1.657024174928665161e-01,-1.202464774250984192e-01,-3.558848202228546143e-01,-8.259898424148559570e-02
6.430522203445434570e-01,7.747771143913269043e-01,3.610337972640991211e-01,-2.858515083789825439e-02,-9.001334905624389648e-01,7.887135744094848633e-01,6.177560687065124512e-01,-1.907362341880798340e-01
4.723837971687316895e-01,7.962739467620849609e-01,5.311858057975769043e-01,-2.434561699628829956e-01,-6.690086126327514648e-01,7.513453364372253418e-01,5.457095503807067871e-01,-3.154695034027099609e-02
5.272444486618041992e-01,2.243378609418869019e-01,4.668689370155334473e-01,-1.958869695663452148e-01,-7.444666028022766113e-01,1.811694204807281494e-01,2.247927188873291016e-01,-1.056779623031616211e-01
8.099164068698883057e-02,-3.177216053009033203e-01,2.626822888851165771e-01,7.021319866180419922e-02,1.499705463647842407e-01,4.514978080987930298e-02,-1.957751214504241943e-01,6.713041663169860840e-02
3.737389445304870605e-01,-1.061266884207725525e-01,1.025640890002250671e-01,-1.071601659059524536e-01,-2.394022643566131592e-01,-1.661032065749168396e-02,-5.182996392250061035e-04,3.540803492069244385e-02
8.150652647018432617e-01,7.211492061614990234e-01,6.383624672889709473e-01,-8.863323926925659180e-02,-1.243973374366760254e+00,6.670160293579101562e-01,3.190361559391021729e-01,-3.541811108589172363e-01
6.623866558074951172e-01,6.305588483810424805e-01,6.254345178604125977e-01,-1.610101461410522461e-01,-1.197220802307128906e+00,8.620204925537109375e-01,6.037880182266235352e-01,-1.733940541744232178e-01
4.820077419281005859e-01,2.932643294334411621e-01,7.214134186506271362e-02,-1.926062107086181641e-01,-5.820641517639160156e-01,2.429810762405395508e-01,5.415101721882820129e-02,-2.770392894744873047e-01
4.781401753425598145e-01,5.459934473037719727e-01,6.983998417854309082e-01,-4.027372002601623535e-01,-8.359771370887756348e-01,2.691224515438079834e-01,1.620469540357589722e-01,-1.177677214145660400e-01
5.334678888320922852e-01,4.199234247207641602e-01,1.979726105928421021e-01,-3.098070621490478516e-02,-5.379074811935424805e-01,3.901675641536712646e-01,2.585647404193878174e-01,-2.741272747516632080e-02
4.219003319740295410e-01,1.369120776653289795e-01,1.488249152898788452e-01,-2.649288475513458252e-01,-5.368946194648742676e-01,8.850689977407455444e-02,8.572863042354583740e-02,-2.091967463493347168e-01
4.134098887443542480e-01,1.086952209472656250e+00,7.759030461311340332e-01,-2.740449905395507812e-01,-6.144160032272338867e-01,1.156886339187622070e+00,8.229078650474548340e-01,2.026174068450927734e-01
1.376330852508544922e-01,-3.537881374359130859e-01,2.855723500251770020e-01,8.247289061546325684e-02,2.399664968252182007e-01,-1.278277039527893066e-01,-3.779540359973907471e-01,-5.420470237731933594e-02
3.606257736682891846e-01,-2.125137746334075928e-01,1.629431247711181641e-01,-6.808334589004516602e-02,-1.249957978725433350e-01,-7.893596589565277100e-02,-4.053769260644912720e-02,6.513278186321258545e-02
1.369057893753051758e-01,-3.806513547897338867e-01,2.247157245874404907e-01,2.703660726547241211e-02,1.407866626977920532e-01,-1.532863080501556396e-01,-3.157357275485992432e-01,-1.061468273401260376e-01
5.390269756317138672e-01,4.875791072845458984e-01,2.741868197917938232e-01,-1.633053869009017944e-01,-5.994144678115844727e-01,3.764343857765197754e-01,2.429485917091369629e-01,-1.231401264667510986e-01
6.338728666305541992e-01,4.652431607246398926e-01,2.519678473472595215e-01,-2.427647858858108521e-01,-8.532234430313110352e-01,3.526111841201782227e-01,1.805007159709930420e-01,-3.839513659477233887e-01
3.846738934516906738e-01,6.044257879257202148e-01,4.859180748462677002e-01,-2.456663250923156738e-01,-4.606590270996093750e-01,6.332284808158874512e-01,4.371691942214965820e-01,1.415967196226119995e-01
1.746893525123596191e-01,-2.819450795650482178e-01,3.686391115188598633e-01,1.973846554756164551e-02,1.820372194051742554e-01,-1.292947530746459961e-01,-3.714456558227539062e-01,-1.326831877231597900e-01
6.368114352226257324e-01,5.719491243362426758e-01,3.142928481101989746e-01,-1.048139780759811401e-01,-8.474781513214111328e-01,7.308789491653442383e-01,4.608692824840545654e-01,-4.841427505016326904e-02
5.000975131988525391e-01,7.446162104606628418e-01,5.579257607460021973e-01,-2.193652391433715820e-01,-8.610752820968627930e-01,6.473495960235595703e-01,4.268428385257720947e-01,-1.746305823326110840e-01
2.377115041017532349e-01,-2.858849763870239258e-01,2.059831172227859497e-01,-4.673558473587036133e-02,-5.512588471174240112e-02,-1.142002791166305542e-01,-1.798282414674758911e-01,-1.472596079111099243e-01
3.428681194782257080e-01,3.238227367401123047e-01,3.120508193969726562e-01,-1.927355229854583740e-01,-4.491471052169799805e-01,3.470097780227661133e-01,3.047864437103271484e-01,4.912973195314407349e-02
5.354079008102416992e-01,4.050254225730895996e-01,3.543893396854400635e-01,-1.400318294763565063e-01,-7.857380509376525879e-01,4.704218506813049316e-01,2.316274642944335938e-01,2.689462900161743164e-02
2.218503952026367188e-01,-1.184872910380363464e-01,2.248102575540542603e-01,-1.368651688098907471e-01,-2.276875078678131104e-02,-9.463536739349365234e-02,-2.527809441089630127e-01,-1.748755574226379395e-01
4.588454961776733398e-01,5.806848406791687012e-02,1.165556460618972778e-01,-2.406176924705505371e-02,-5.096319913864135742e-01,1.770453453063964844e-01,2.630666270852088928e-02,-2.472685277462005615e-01
6.134386062622070312e-01,4.154742956161499023e-01,5.291782021522521973e-01,-1.220753490924835205e-01,-8.778278827667236328e-01,3.219410181045532227e-01,1.688302159309387207e-01,-1.105355769395828247e-01
8.906514644622802734e-01,1.159471869468688965e+00,6.607971787452697754e-01,-7.102510333061218262e-02,-1.383617877960205078e+00,1.294569849967956543e+00,8.084143400192260742e-01,-2.167917788028717041e-01
8.865451812744140625e-02,-1.433926522731781006e-01,3.371747732162475586e-01,-6.994881480932235718e-02,3.362257778644561768e-02,2.498554587364196777e-01,-4.035362973809242249e-02,2.273152768611907959e-01
2.417508214712142944e-01,-1.060440838336944580e-01,1.443496942520141602e-01,-8.969946950674057007e-02,-8.476409316062927246e-02,-2.530333586037158966e-02,-2.243134975433349609e-01,-2.049233317375183105e-01
3.446315824985504150e-01,2.254953980445861816e-02,2.139643430709838867e-01,3.974363207817077637e-02,-2.876378893852233887e-01,1.917961537837982178e-01,5.803442373871803284e-02,-5.233505368232727051e-02
1.597186326980590820e-01,-2.285364866256713867e-01,3.126326501369476318e-01,-1.304580271244049072e-02,1.506163924932479858e-01,-6.533841788768768311e-02,-3.162451386451721191e-01,-8.983168005943298340e-02
3.779750466346740723e-01,2.617238163948059082e-01,2.860574722290039062e-01,-4.025604128837585449e-01,-5.105241537094116211e-01,3.709823638200759888e-02,4.994310066103935242e-02,-1.474846899509429932e-01
4.494613111019134521e-01,6.931641697883605957e-02,2.408244460821151733e-01,-1.272971034049987793e-01,-4.629465341567993164e-01,8.959599584341049194e-02,9.206171333789825439e-02,6.336688995361328125e-02
5.836402177810668945e-01,2.554702758789062500e-01,1.288722306489944458e-01,-1.403193324804306030e-01,-7.594003081321716309e-01,2.558545470237731934e-01,1.009252965450286865e-01,-3.613740205764770508e-01
3.820573389530181885e-01,3.197825551033020020e-01,3.200464546680450439e-01,-4.188610613346099854e-02,-5.385121107101440430e-01,5.074713230133056641e-01,5.076802968978881836e-01,1.312991380691528320e-01
6.945062875747680664e-01,6.600412130355834961e-01,2.269491851329803467e-01,-1.711367666721343994e-01,-9.075247645378112793e-01,5.056910514831542969e-01,2.210805416107177734e-01,-4.633812308311462402e-01
2.557804286479949951e-01,-3.709490895271301270e-01,2.462134063243865967e-01,2.440740168094635010e-02,1.477330178022384644e-01,-1.772840619087219238e-01,-2.464734166860580444e-01,1.762069761753082275e-02
3.281385004520416260e-01,4.095661044120788574e-01,4.112823903560638428e-01,-2.045561969280242920e-01,-4.567298293113708496e-01,5.636485219001770020e-01,4.382190406322479248e-01,2.368288040161132812e-01
2.669934630393981934e-01,4.414066672325134277e-03,1.757345646619796753e-01,-2.639311850070953369e-01,-3.119204640388488770e-01,5.796656012535095215e-03,7.472901046276092529e-02,-5.273658037185668945e-02
6.668824553489685059e-01,6.395610570907592773e-01,2.285350561141967773e-01,-9.090512990951538086e-02,-8.093665242195129395e-01,5.315035581588745117e-01,2.728679180145263672e-01,-3.147678077220916748e-01
3.882399797439575195e-01,-5.632185563445091248e-02,1.351857930421829224e-01,-1.533608734607696533e-01,-3.338192701339721680e-01,2.170868963003158569e-02,7.769602537155151367e-02,-5.510762333869934082e-03
1.232201308012008667e-01,-2.995450496673583984e-01,3.259529173374176025e-01,-1.815706491470336914e-04,2.155341058969497681e-01,-1.548044979572296143e-01,-4.835862815380096436e-01,-3.542736768722534180e-01
2.947123050689697266e-01,3.443005681037902832e-01,4.598792195320129395e-01,-2.598127126693725586e-01,-5.683181881904602051e-01,6.058246493339538574e-01,3.264080286026000977e-01,3.835318982601165771e-01
6.097248792648315430e-01,5.732505917549133301e-01,3.259935677051544189e-01,2.915737032890319824e-02,-7.091109156608581543e-01,6.437107324600219727e-01,5.027702450752258301e-01,-1.381261646747589111e-02
5.778946876525878906e-01,6.358946561813354492e-01,4.825302064418792725e-01,-3.237056136131286621e-01,-8.932566046714782715e-01,3.819414973258972168e-01,1.358494758605957031e-01,-3.368647694587707520e-01
4.100865423679351807e-01,-1.365104317665100098e-01,1.250143498182296753e-01,-2.149216234683990479e-01,-4.592210054397583008e-01,-7.987708598375320435e-02,1.637090891599655151e-01,-3.779368102550506592e-02
2.151057422161102295e-01,-1.589423567056655884e-01,2.470705211162567139e-01,-9.275324642658233643e-02,8.760288357734680176e-03,-7.038871943950653076e-02,-2.081143707036972046e-01,-3.063654899597167969e-02
5.280333757400512695e-02,-4.104296565055847168e-01,3.576251268386840820e-01,1.434652209281921387e-01,3.542301058769226074e-01,-7.230684906244277954e-02,-4.325325787067413330e-01,-8.748003840446472168e-02
7.673864960670471191e-01,5.735318064689636230e-01,3.334266543388366699e-01,-1.269906759262084961e-02,-9.370348453521728516e-01,6.176755428314208984e-01,3.232010602951049805e-01,-3.033762276172637939e-01
6.909213066101074219e-01,6.804658174514770508e-01,5.578145384788513184e-01,-1.259107589721679688e-01,-1.129951715469360352e+00,8.214429616928100586e-01,5.453941226005554199e-01,-2.078082263469696045e-01
5.629364848136901855e-01,5.017925500869750977e-01,3.073396086692810059e-01,-1.562015414237976074e-01,-7.013640403747558594e-01,4.369210302829742432e-01,3.169810771942138672e-01,-1.683720648288726807e-01
2.436825633049011230e-01,1.531073451042175293e-01,2.635762691497802734e-01,-3.246965408325195312e-01,-2.214202880859375000e-01,1.001022085547447205e-01,-4.645327106118202209e-02,-1.396213769912719727e-01
3.147196769714355469e-01,-2.711157128214836121e-02,2.028330564498901367e-01,-2.557243108749389648e-01,-2.543343007564544678e-01,-8.460263162851333618e-02,-5.373765900731086731e-02,-6.836667656898498535e-02
3.533132970333099365e-01,5.939043164253234863e-01,5.506953597068786621e-01,-3.092899322509765625e-01,-5.396332144737243652e-01,6.863967180252075195e-01,4.252012372016906738e-01,2.130541950464248657e-01
4.995443224906921387e-01,4.427219033241271973e-01,2.332051545381546021e-01,-6.807795166969299316e-02,-4.834419488906860352e-01,4.425587058067321777e-01,2.407067716121673584e-01,-3.387755155563354492e-02
2.710529565811157227e-01,7.026305198669433594e-01,6.359678506851196289e-01,-2.297349870204925537e-01,-3.505876064300537109e-01,8.649905920028686523e-01,6.430408358573913574e-01,3.686537146568298340e-01
6.168597936630249023e-01,6.489788889884948730e-01,4.267122745513916016e-01,-1.171964257955551147e-01,-9.046072959899902344e-01,6.615172624588012695e-01,5.144897699356079102e-01,-1.928127408027648926e-01
4.819076657295227051e-01,1.079606562852859497e-01,2.727064192295074463e-01,-1.368819475173950195e-01,-5.152341127395629883e-01,1.094604805111885071e-01,1.125367879867553711e-01,3.597880154848098755e-02
6.058760881423950195e-01,7.615655660629272461e-01,6.890457868576049805e-01,-3.192885816097259521e-01,-1.033494472503662109e+00,5.054054856300354004e-01,2.065636217594146729e-01,-2.804463505744934082e-01
2.237491160631179810e-01,-3.134199976921081543e-01,2.013828605413436890e-01,1.031386852264404297e-02,-2.632816135883331299e-02,-1.213636472821235657e-01,-2.968260943889617920e-01,-2.294164597988128662e-01
1.443601399660110474e-01,-2.703019976615905762e-01,2.596150636672973633e-01,1.168337464332580566e-02,1.170357018709182739e-01,-5.747363716363906860e-02,-2.434084564447402954e-01,-1.586961001157760620e-02
3.614684641361236572e-01,1.575177609920501709e-01,1.931620687246322632e-01,-2.989033758640289307e-01,-4.010729789733886719e-01,3.306524455547332764e-02,2.644939348101615906e-02,-5.866557359695434570e-02
5.888200998306274414e-01,4.729093909263610840e-01,2.256293296813964844e-01,-3.266349434852600098e-02,-6.869150996208190918e-01,5.558288097381591797e-01,3.416517078876495361e-01,3.693585097789764404e-02
1.882869303226470947e-01,-3.147774934768676758e-01,1.857545226812362671e-01,-8.372932672500610352e-03,-2.775043249130249023e-03,-1.358951032161712646e-01,-3.333961665630340576e-01,-2.920511960983276367e-01
5.683424472808837891e-01,3.718545436859130859e-01,4.587493836879730225e-01,-1.574288904666900635e-01,-7.883282899856567383e-01,2.870331108570098877e-01,1.616393774747848511e-01,-9.706833958625793457e-02
3.245866298675537109e-01,4.295018911361694336e-01,4.467610418796539307e-01,-1.595799177885055542e-01,-6.428954601287841797e-01,5.967866182327270508e-01,5.971872210502624512e-01,7.579436898231506348e-02
1.859504878520965576e-01,-2.945157289505004883e-01,1.896764189004898071e-01,-7.674470543861389160e-03,1.008618623018264771e-01,-1.480385959148406982e-01,-2.953265607357025146e-01,-5.021460354328155518e-02
3.342861533164978027e-01,-1.604810729622840881e-02,2.267984449863433838e-01,2.770331501960754395e-02,-1.344034075736999512e-01,8.565165847539901733e-02,-8.026894927024841309e-02,-2.107394486665725708e-02
1.959479153156280518e-01,-1.397074162960052490e-01,2.156286686658859253e-01,-1.714452505111694336e-01,-5.192416906356811523e-02,-1.159657016396522522e-01,-2.738749086856842041e-01,-2.863013744354248047e-01
7.357781529426574707e-01,6.703760027885437012e-01,3.684848546981811523e-01,6.294068694114685059e-02,-9.198184609413146973e-01,8.239215612411499023e-01,6.369193196296691895e-01,-7.076863944530487061e-02
1.744984090328216553e-01,-2.131802886724472046e-01,2.592136263847351074e-01,-5.341470241546630859e-02,-1.517156064510345459e-01,1.908995509147644043e-01,-1.389548927545547485e-01,1.243088468909263611e-01
4.404458403587341309e-01,6.293854117393493652e-02,7.134640216827392578e-02,-7.285296916961669922e-02,-4.563945531845092773e-01,1.365152895450592041e-01,3.944780677556991577e-03,-1.514332294464111328e-01
6.912218332290649414e-01,5.334448814392089844e-01,5.190423130989074707e-01,-8.861286938190460205e-02,-1.044449925422668457e+00,5.003458857536315918e-01,2.014430314302444458e-01,-1.830286979675292969e-01
4.035154581069946289e-01,3.415763974189758301e-01,1.449453532695770264e-01,-3.683133423328399658e-01,-4.982236623764038086e-01,1.790302097797393799e-01,4.845291003584861755e-02,-2.550786137580871582e-01
6.580147743225097656e-01,7.603875398635864258e-01,5.184798240661621094e-01,-2.715844213962554932e-01,-1.000807046890258789e+00,5.669988393783569336e-01,1.891412734985351562e-01,-3.885550498962402344e-01
2.998133599758148193e-01,-1.742524504661560059e-01,3.456654846668243408e-01,-2.418002486228942871e-02,-1.767050325870513916e-01,-1.057356595993041992e-03,-1.218255609273910522e-01,9.305861592292785645e-02
4.515363276004791260e-01,2.519461512565612793e-01,4.768081903457641602e-01,-2.900367677211761475e-01,-8.472248911857604980e-01,4.275809526443481445e-01,2.753658592700958252e-01,-3.609888255596160889e-02
